3.554121217980230618e+00,3.554121217980230618e+00,3.554121217980230618e+00,3.554121217980230618e+00,3.554121217980230618e+00,3.554121217980230618e+00,3.554121217980230618e+00,3.554121217980230618e+00,3.554121217980230618e+00,3.554121217980230618e+00,3.575353540933553287e+00,3.554121217980230618e+00,3.554121217980230618e+00,3.554121217980230618e+00,3.554121217980230618e+00,3.554121217980230618e+00,3.554121217980230618e+00,3.554121217980230618e+00,3.554121217980230618e+00,3.554121217980230618e+00,3.554121217980230618e+00
3.068014176575485141e+00,2.981057654836354764e+00,3.122110764820769546e+00,3.116560275510734446e+00,2.885477535374538771e+00,2.934742093692552789e+00,2.937579393966789354e+00,3.028216303061807668e+00,2.931634574344578859e+00,2.937579393966789354e+00,2.982573042449446543e+00,2.979253621963626308e+00,3.028216303061807668e+00,3.028216303061807668e+00,3.028216303061807668e+00,3.074491717201721652e+00,3.028216303061807668e+00,3.071105730056189032e+00,3.028216303061807668e+00,3.028216303061807668e+00,2.979253621963626308e+00
3.288545459894993250e+00,3.227186152280946185e+00,3.288545459894993250e+00,3.288545459894993250e+00,3.288545459894993250e+00,3.288545459894993250e+00,3.288545459894993250e+00,3.288545459894993250e+00,3.288545459894993250e+00,3.288545459894993250e+00,3.288545459894993250e+00,3.288545459894993250e+00,3.227186152280946185e+00,3.288545459894993250e+00,3.288545459894993250e+00,3.288545459894993250e+00,3.288545459894993250e+00,3.288545459894993250e+00,3.288545459894993250e+00,3.179567104661898291e+00,3.288545459894993250e+00
3.318189399066034717e+00,3.207799427681937932e+00,3.303037522920033275e+00,3.318189399066034717e+00,3.243808544605486066e+00,3.318189399066034717e+00,3.318189399066034717e+00,3.318189399066034717e+00,3.318189399066034717e+00,3.318189399066034717e+00,3.318189399066034717e+00,3.318189399066034717e+00,3.318189399066034717e+00,3.318189399066034717e+00,3.318189399066034717e+00,3.318189399066034717e+00,3.318189399066034717e+00,3.318189399066034717e+00,3.318189399066034717e+00,3.318189399066034717e+00,3.318189399066034717e+00
2.965913639439620830e+00,2.965913639439620830e+00,2.919917751847257659e+00,3.015155847085353003e+00,2.666196024649762908e+00,2.965913639439620830e+00,2.965913639439620830e+00,2.965913639439620830e+00,2.919917751847257659e+00,2.965913639439620830e+00,3.057316208208365804e+00,2.872298704228210209e+00,2.965913639439620830e+00,2.919917751847257659e+00,2.965913639439620830e+00,2.965913639439620830e+00,2.965913639439620830e+00,2.965913639439620830e+00,2.965913639439620830e+00,2.965913639439620830e+00,2.965913639439620830e+00
3.332023720764558217e+00,3.332023720764558217e+00,3.332023720764558217e+00,3.220974972156722238e+00,3.256385200695052884e+00,3.332023720764558217e+00,3.332023720764558217e+00,3.332023720764558217e+00,3.332023720764558217e+00,3.332023720764558217e+00,3.332023720764558217e+00,3.332023720764558217e+00,3.332023720764558217e+00,3.332023720764558217e+00,3.332023720764558217e+00,3.332023720764558217e+00,3.332023720764558217e+00,3.332023720764558217e+00,3.332023720764558217e+00,3.332023720764558217e+00,3.332023720764558217e+00
3.370636368368647773e+00,3.370636368368647773e+00,3.370636368368647773e+00,3.370636368368647773e+00,3.336942153062406824e+00,3.370636368368647773e+00,3.352987017493950006e+00,3.305367969874902556e+00,3.370636368368647773e+00,3.370636368368647773e+00,3.400606065112997900e+00,3.370636368368647773e+00,3.370636368368647773e+00,3.370636368368647773e+00,3.370636368368647773e+00,3.370636368368647773e+00,3.370636368368647773e+00,3.305367969874902556e+00,3.370636368368647773e+00,3.370636368368647773e+00,3.370636368368647773e+00
3.443189399066034717e+00,3.326847046729557000e+00,3.443189399066034717e+00,3.443189399066034717e+00,3.443189399066034717e+00,3.422085141967652344e+00,3.493808544605486066e+00,3.443189399066034717e+00,3.443189399066034717e+00,3.443189399066034717e+00,3.443189399066034717e+00,3.443189399066034717e+00,3.443189399066034717e+00,3.443189399066034717e+00,3.443189399066034717e+00,3.443189399066034717e+00,3.443189399066034717e+00,3.443189399066034717e+00,3.443189399066034717e+00,3.443189399066034717e+00,3.443189399066034717e+00
3.334162031237751567e+00,3.300870132799639034e+00,3.273518302545126435e+00,3.300870132799639034e+00,3.222866765036769721e+00,3.300870132799639034e+00,3.273518302545126435e+00,3.300870132799639034e+00,3.300870132799639034e+00,3.318972847999671849e+00,3.305104463304033846e+00,3.300870132799639034e+00,3.334162031237751567e+00,3.286542983618704117e+00,3.300870132799639034e+00,3.300870132799639034e+00,3.300870132799639034e+00,3.300870132799639034e+00,3.300870132799639034e+00,3.137154666181490192e+00,3.334162031237751567e+00
3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.464785522839171072e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.321928379982028279e+00,3.438024798981129670e+00
3.902482646865179206e+00,3.892730911551697037e+00,3.906722531784084129e+00,3.993679053523214950e+00,3.868942426293080938e+00,3.892730911551697037e+00,3.874184729241357594e+00,3.945458011001615972e+00,3.945458011001615972e+00,3.892730911551697037e+00,3.857028101410633791e+00,3.945458011001615972e+00,3.892730911551697037e+00,3.993391737774270034e+00,3.910609092959747457e+00,3.892730911551697037e+00,3.892730911551697037e+00,3.897838963382568522e+00,3.892730911551697037e+00,3.892730911551697037e+00,3.897838963382568522e+00
3.194363640606373789e+00,3.194363640606373789e+00,3.222148764187612535e+00,3.194363640606373789e+00,3.082055339657716608e+00,3.194363640606373789e+00,3.194363640606373789e+00,3.194363640606373789e+00,3.194363640606373789e+00,3.131239673278521707e+00,3.137489181529879989e+00,3.194363640606373789e+00,3.194363640606373789e+00,3.194363640606373789e+00,3.194363640606373789e+00,3.194363640606373789e+00,3.194363640606373789e+00,3.194363640606373789e+00,3.194363640606373789e+00,3.089870133910832095e+00,3.194363640606373789e+00
3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.373876431930080244e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.278638336691984900e+00,3.392570253526584256e+00
3.491869582933205152e+00,3.416956547047436121e+00,3.323170311999839921e+00,3.489836978666506440e+00,3.398813175351247384e+00,3.387804374399807639e+00,3.270243499519846164e+00,3.424177716869397869e+00,3.369337499428388227e+00,3.380699455999832903e+00,3.293742934260702526e+00,3.387804374399807639e+00,3.387804374399807639e+00,3.369337499428388227e+00,3.321718451809340777e+00,3.321718451809340777e+00,3.387804374399807639e+00,3.352549431272552560e+00,3.387804374399807639e+00,3.352549431272552560e+00,3.464575594666483571e+00
3.300539544259855074e+00,3.210647453111826088e+00,3.210647453111826088e+00,3.152997574392215174e+00,3.081961076379130304e+00,3.200616622011262624e+00,3.191497684647114585e+00,3.210647453111826088e+00,3.210647453111826088e+00,3.210647453111826088e+00,3.183171698358109314e+00,3.210647453111826088e+00,3.210647453111826088e+00,3.210647453111826088e+00,3.146043139192569171e+00,3.210647453111826088e+00,3.210647453111826088e+00,3.210647453111826088e+00,3.210647453111826088e+00,3.152997574392215174e+00,3.210647453111826088e+00
3.701306235096680552e+00,3.636371546851514758e+00,3.636371546851514758e+00,3.636371546851514758e+00,3.636371546851514758e+00,3.636371546851514758e+00,3.636371546851514758e+00,3.701306235096680552e+00,3.636371546851514758e+00,3.636371546851514758e+00,3.636371546851514758e+00,3.636371546851514758e+00,3.606068139858585209e+00,3.636371546851514758e+00,3.636371546851514758e+00,3.636371546851514758e+00,3.636371546851514758e+00,3.636371546851514758e+00,3.636371546851514758e+00,3.636371546851514758e+00,3.636371546851514758e+00
3.702747478653487079e+00,3.687884852586161166e+00,3.687884852586161166e+00,3.702747478653487079e+00,3.687884852586161166e+00,3.687884852586161166e+00,3.761713502351055727e+00,3.670804411441964898e+00,3.687884852586161166e+00,3.655128431034439185e+00,3.702747478653487079e+00,3.687884852586161166e+00,3.750366526272534529e+00,3.702747478653487079e+00,3.687884852586161166e+00,3.687884852586161166e+00,3.687884852586161166e+00,3.687884852586161166e+00,3.687884852586161166e+00,3.687884852586161166e+00,3.687884852586161166e+00
3.255251752984032354e+00,3.255251752984032354e+00,3.147858812365745163e+00,3.195477859984792612e+00,3.290715955222887956e+00,3.255251752984032354e+00,3.255251752984032354e+00,3.243096907603840062e+00,3.255251752984032354e+00,3.255251752984032354e+00,3.255251752984032354e+00,3.255251752984032354e+00,3.255251752984032354e+00,3.255251752984032354e+00,3.255251752984032354e+00,3.255251752984032354e+00,3.255251752984032354e+00,3.255251752984032354e+00,3.147858812365745163e+00,3.243096907603840062e+00,3.255251752984032354e+00
3.165590913485172742e+00,3.105082648622884189e+00,3.165590913485172742e+00,3.165590913485172742e+00,3.057035576943628374e+00,3.165590913485172742e+00,3.165590913485172742e+00,3.165590913485172742e+00,3.165590913485172742e+00,3.165590913485172742e+00,3.157705631890640685e+00,3.165590913485172742e+00,3.165590913485172742e+00,3.165590913485172742e+00,3.165590913485172742e+00,3.062467536652545341e+00,3.165590913485172742e+00,3.165590913485172742e+00,3.165590913485172742e+00,3.165590913485172742e+00,3.110086584271592791e+00
3.665297526253856297e+00,3.665297526253856297e+00,3.665297526253856297e+00,3.665297526253856297e+00,3.728854786908434527e+00,3.665297526253856297e+00,3.665297526253856297e+00,3.665297526253856297e+00,3.665297526253856297e+00,3.665297526253856297e+00,3.728854786908434527e+00,3.665297526253856297e+00,3.665297526253856297e+00,3.665297526253856297e+00,3.665297526253856297e+00,3.665297526253856297e+00,3.665297526253856297e+00,3.665297526253856297e+00,3.665297526253856297e+00,3.665297526253856297e+00,3.665297526253856297e+00
3.638770243188579112e+00,3.556672571185983234e+00,3.569871862643665406e+00,3.712844317262653071e+00,3.704448380790655637e+00,3.535561741242458478e+00,3.769871862643665139e+00,3.749860720264853509e+00,3.678418884099601716e+00,3.689871862643665068e+00,3.740261406388139864e+00,3.678418884099601716e+00,3.726037931718649165e+00,3.726037931718649165e+00,3.678418884099601716e+00,3.678418884099601716e+00,3.662339828304581602e+00,3.602127116640528648e+00,3.662339828304581602e+00,3.556672571185983234e+00,3.662339828304581602e+00
2.994755419596679236e+00,3.044230961556347204e+00,2.903846328687588407e+00,2.946886630053664025e+00,2.994755419596679236e+00,3.044230961556347204e+00,3.042124725291759368e+00,3.038461705701171578e+00,3.044230961556347204e+00,3.044230961556347204e+00,2.994505677672711919e+00,2.994505677672711919e+00,3.042124725291759368e+00,3.044230961556347204e+00,3.044230961556347204e+00,3.044230961556347204e+00,3.044230961556347204e+00,3.089743772910806818e+00,3.089743772910806818e+00,2.946886630053664025e+00,3.044230961556347204e+00
2.687571622689732376e+00,2.926726969712248216e+00,2.781335396283911798e+00,2.597059320806265781e+00,2.620789097804129497e+00,2.832487286517350267e+00,2.612588812135268057e+00,2.765736015169085071e+00,2.732588812135268164e+00,2.622379143625291675e+00,2.846446679307570893e+00,2.696123650153714024e+00,2.796292187103552429e+00,2.681653347780081020e+00,2.776891443018176364e+00,2.765736015169085071e+00,2.765736015169085071e+00,2.846446679307570893e+00,2.765736015169085071e+00,2.729272395399128914e+00,2.765736015169085071e+00
3.378597929899592955e+00,3.144372843645409699e+00,3.223247412374491638e+00,3.212616583213801391e+00,3.261623706187245286e+00,3.223247412374491638e+00,3.178597929899593222e+00,3.223247412374491638e+00,3.138597929899593186e+00,3.133267240288070354e+00,3.171728778749608679e+00,3.223247412374491638e+00,3.117378487975706047e+00,3.223247412374491638e+00,3.260235630832848841e+00,3.307854678451896735e+00,3.223247412374491638e+00,3.157497647613173974e+00,3.223247412374491638e+00,3.260235630832848841e+00,3.117378487975706047e+00
2.951598586430775217e+00,2.996912804832240429e+00,2.996912804832240429e+00,2.951598586430775217e+00,2.997406756059082245e+00,3.046758445073852517e+00,3.046758445073852517e+00,3.046758445073852517e+00,3.046758445073852517e+00,2.996912804832240429e+00,3.044531852451287879e+00,3.046758445073852517e+00,3.046758445073852517e+00,3.046758445073852517e+00,3.044531852451287879e+00,3.046758445073852517e+00,3.046758445073852517e+00,3.046758445073852517e+00,3.046758445073852517e+00,3.046758445073852517e+00,2.996912804832240429e+00
3.607509383415391735e+00,3.587884852586161522e+00,3.587884852586161522e+00,3.559890335796344285e+00,3.587884852586161522e+00,3.587884852586161522e+00,3.641639002248835855e+00,3.587884852586161522e+00,3.587884852586161522e+00,3.559890335796344285e+00,3.607509383415391735e+00,3.587884852586161522e+00,3.587884852586161522e+00,3.625349865987419484e+00,3.559890335796344285e+00,3.587884852586161522e+00,3.587884852586161522e+00,3.587884852586161522e+00,3.587884852586161522e+00,3.587884852586161522e+00,3.587884852586161522e+00
3.276522732399368643e+00,3.168116887999398390e+00,3.276522732399368643e+00,3.168116887999398390e+00,3.276522732399368643e+00,3.263354983237493734e+00,3.276522732399368643e+00,3.276522732399368643e+00,3.263354983237493734e+00,3.276522732399368643e+00,3.276522732399368643e+00,3.276522732399368643e+00,3.276522732399368643e+00,3.276522732399368643e+00,3.276522732399368643e+00,3.276522732399368643e+00,3.276522732399368643e+00,3.276522732399368643e+00,3.276522732399368643e+00,3.276522732399368643e+00,3.276522732399368643e+00
3.115804475745731050e+00,3.221594699533017803e+00,3.065086090484561598e+00,3.163423523364778944e+00,3.122567642523584208e+00,3.221594699533017803e+00,3.351328916277514836e+00,3.221594699533017803e+00,3.226328916277514836e+00,3.292358817757289113e+00,3.201449726848197841e+00,3.221594699533017803e+00,3.221594699533017803e+00,3.221594699533017803e+00,3.258661618602874288e+00,3.221594699533017803e+00,3.221594699533017803e+00,3.163423523364778944e+00,3.221594699533017803e+00,3.115804475745731050e+00,3.306280666221921738e+00
3.392570253526584256e+00,3.392570253526584256e+00,3.373876431930080244e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.392570253526584256e+00,3.278638336691984900e+00,3.392570253526584256e+00
2.760414191136653095e+00,2.789182853582678590e+00,2.662913597009449962e+00,2.732201663551510507e+00,2.626655452846278660e+00,2.798765451147102290e+00,2.885761330841208228e+00,2.862913597009450140e+00,2.844219996601647704e+00,2.806172854472723355e+00,2.819094664174541798e+00,2.836801901201726483e+00,2.836801901201726483e+00,2.789182853582678590e+00,2.836801901201726483e+00,2.828641996261812785e+00,2.828641996261812785e+00,2.902913597009450175e+00,2.828641996261812785e+00,2.889674542056193118e+00,2.828641996261812785e+00
4.025589766333922626e+00,4.024523526070009183e+00,3.895154983725226838e+00,3.873650541691859850e+00,3.982111505464357215e+00,3.929428231284011197e+00,3.984761652802971010e+00,3.981298392076373815e+00,3.929428231284011197e+00,3.943542585027208780e+00,3.816190192736675701e+00,3.935843846621828401e+00,3.935843846621828401e+00,3.980407839318105712e+00,3.982111505464357215e+00,3.929428231284011197e+00,3.929428231284011197e+00,3.983542585027208816e+00,3.980407839318105712e+00,3.899523526070009183e+00,3.929428231284011197e+00
3.505936764242819415e+00,3.505936764242819415e+00,3.434225489755065919e+00,3.505936764242819415e+00,3.529463584993161263e+00,3.505936764242819415e+00,3.505936764242819415e+00,3.505936764242819415e+00,3.505936764242819415e+00,3.505936764242819415e+00,3.529463584993161263e+00,3.505936764242819415e+00,3.505936764242819415e+00,3.505936764242819415e+00,3.505936764242819415e+00,3.505936764242819415e+00,3.505936764242819415e+00,3.505936764242819415e+00,3.505936764242819415e+00,3.505936764242819415e+00,3.505936764242819415e+00
3.312277102264150841e+00,3.392475032452829886e+00,3.124691372365747455e+00,3.268221321537386093e+00,3.427599459589098174e+00,3.329180712795883235e+00,3.472927702911051018e+00,3.278537526211901199e+00,3.192817076432246992e+00,3.108065856050314490e+00,3.146275023500325396e+00,3.344855984833782436e+00,3.249617889595687092e+00,3.329180712795883235e+00,3.297236937214734986e+00,3.329180712795883235e+00,3.312098784075471425e+00,3.329679027260377122e+00,3.312098784075471425e+00,3.344855984833782436e+00,3.465544349159519477e+00
3.083665748945386476e+00,3.030438788607910272e+00,3.221575758276836954e+00,3.257675579858757775e+00,3.091730968663359835e+00,3.115040404799906515e+00,2.937804714311048837e+00,3.102258137599917198e+00,3.034589532508988885e+00,3.102258137599917198e+00,3.170953168872625572e+00,3.080044077963534743e+00,3.163520422399902721e+00,3.261862259781716400e+00,3.163520422399902721e+00,3.131474748342750303e+00,3.138048485759887818e+00,3.120042161530337310e+00,3.138048485759887818e+00,3.120042161530337310e+00,3.226712843580845647e+00
3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.369547427601075729e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.438024798981129670e+00,3.417166475220123179e+00,3.438024798981129670e+00
3.458883122742135274e+00,3.458883122742135274e+00,3.458883122742135274e+00,3.458883122742135274e+00,3.389412497849652706e+00,3.458883122742135274e+00,3.458883122742135274e+00,3.458883122742135274e+00,3.458883122742135274e+00,3.458883122742135274e+00,3.458883122742135274e+00,3.458883122742135274e+00,3.458883122742135274e+00,3.458883122742135274e+00,3.458883122742135274e+00,3.458883122742135274e+00,3.458883122742135274e+00,3.458883122742135274e+00,3.458883122742135274e+00,3.458883122742135274e+00,3.458883122742135274e+00
3.493352577692586891e+00,3.493352577692586891e+00,3.468020206577216324e+00,3.468020206577216324e+00,3.468020206577216324e+00,3.468020206577216324e+00,3.470927460524741992e+00,3.468020206577216324e+00,3.468020206577216324e+00,3.468020206577216324e+00,3.468020206577216324e+00,3.493352577692586891e+00,3.468020206577216324e+00,3.468020206577216324e+00,3.445733530073539441e+00,3.468020206577216324e+00,3.468020206577216324e+00,3.468020206577216324e+00,3.468020206577216324e+00,3.350495434835444097e+00,3.468020206577216324e+00
3.154551519252827951e+00,3.147191923097931276e+00,3.154551519252827951e+00,3.154551519252827951e+00,3.087126266044023293e+00,3.154551519252827951e+00,3.154551519252827951e+00,3.154551519252827951e+00,3.154551519252827951e+00,3.154551519252827951e+00,3.194810970716978726e+00,3.154551519252827951e+00,3.099572875478883383e+00,3.154551519252827951e+00,3.154551519252827951e+00,3.154551519252827951e+00,3.154551519252827951e+00,2.958683199320752522e+00,3.154551519252827951e+00,3.154551519252827951e+00,3.099572875478883383e+00
3.455280379760243825e+00,3.258193692731413016e+00,3.465090244455550916e+00,3.297324216409784903e+00,3.447530431269894891e+00,3.369026829965694247e+00,3.257200517854877742e+00,3.216253902973698953e+00,3.282070308226563871e+00,3.152808512024713572e+00,3.144410976031867477e+00,3.314356188489295363e+00,3.270317378717123802e+00,3.324380854460548651e+00,3.249437140418680592e+00,3.412505090835259658e+00,3.325548569096129281e+00,3.223710934110723070e+00,3.356553194724332112e+00,3.339504683568438992e+00,3.412505090835259658e+00
3.493136261122833819e+00,3.512786427551522372e+00,3.376695685910962030e+00,3.469308166681956962e+00,3.434983997082193152e+00,3.324753659736875644e+00,3.368565244802656622e+00,3.288669919766111338e+00,3.431763513347400263e+00,3.283680252699516355e+00,3.539214782838939755e+00,3.399731265167500460e+00,3.439704391684250684e+00,3.469308166681956962e+00,3.439704391684250684e+00,3.616420326403542163e+00,3.439704391684250684e+00,3.490640356076591289e+00,3.439704391684250684e+00,3.533086993070208681e+00,3.418766087318334090e+00
2.735461809405735245e+00,2.897974707331183453e+00,2.945593754950230903e+00,3.124237776258906862e+00,2.956056494382878874e+00,2.992873442697742359e+00,2.993521311543402508e+00,2.906846471911080698e+00,2.993212802569278352e+00,2.950324732780646109e+00,2.993212802569278352e+00,2.992873442697742359e+00,2.992873442697742359e+00,2.992873442697742359e+00,2.992873442697742359e+00,2.992873442697742359e+00,2.992873442697742359e+00,2.945593754950230903e+00,2.992873442697742359e+00,2.993212802569278352e+00,3.040831850188326246e+00
3.458307040704816870e+00,3.504137744775298380e+00,3.527750233119332002e+00,3.527750233119332002e+00,3.504137744775298380e+00,3.504137744775298380e+00,3.586781453979415613e+00,3.480131185500284552e+00,3.504137744775298380e+00,3.480131185500284552e+00,3.504137744775298380e+00,3.504137744775298380e+00,3.527750233119332002e+00,3.480131185500284552e+00,3.432512137881236658e+00,3.504137744775298380e+00,3.504137744775298380e+00,3.504137744775298380e+00,3.504137744775298380e+00,3.504137744775298380e+00,3.504137744775298380e+00
3.294543630297036785e+00,3.366774869414949301e+00,3.419543630297036785e+00,3.464194120274187938e+00,3.442761885085155349e+00,3.457683960324040129e+00,3.416174038866513385e+00,3.524741179440386230e+00,3.502876963630370266e+00,3.568968237570962820e+00,3.437784657701255853e+00,3.431859387006137130e+00,3.479478434625185024e+00,3.527097482244232474e+00,3.503138505778585543e+00,3.431859387006137130e+00,3.453452356356444319e+00,3.479478434625185024e+00,3.479478434625185024e+00,3.336621291768042230e+00,3.412229414869494715e+00
3.267440118044124375e+00,3.280812123946330594e+00,3.234010103288608828e+00,3.255283749042118480e+00,3.359010103288608828e+00,3.267440118044124375e+00,3.344649699157064227e+00,3.267440118044124375e+00,3.219821070425076481e+00,3.113749672996809270e+00,3.267440118044124375e+00,3.280812123946330594e+00,3.362678213282219275e+00,3.280812123946330594e+00,3.280812123946330594e+00,3.280812123946330594e+00,3.280812123946330594e+00,3.280812123946330594e+00,3.280812123946330594e+00,3.172202022806029031e+00,3.280812123946330594e+00
